timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-26T07:44:37,codecarbon,937ad19a-3723-4ab2-ba5c-77ec4d57fb88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.280459799920209,3.918670586126933e-05,6.239464483439124e-06,42.5,0.0,5.878872871398926,7.413569312435963e-05,0,1.021450846369001e-05,8.435020158804964e-05,United States,USA,florida,,,Windows-11-10.0.26100-SP0,3.13.1,2.8.3,18,Intel(R) Core(TM) Ultra 5 125H,,,-82.3606,29.6825,15.676994323730469,machine,N,1.0
2025-01-26T07:45:02,codecarbon,3efd97a0-ff85-416a-9cbd-07245cf89623,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.760451399954036,2.340105107648666e-05,6.2229367136011095e-06,42.5,0.0,5.878872871398926,4.428069097169403e-05,0,6.09055948916209e-06,5.037125046085612e-05,United States,USA,florida,,,Windows-11-10.0.26100-SP0,3.13.1,2.8.3,18,Intel(R) Core(TM) Ultra 5 125H,,,-82.3606,29.6825,15.676994323730469,machine,N,1.0
2025-01-26T07:46:42,codecarbon,672894bd-30dc-4429-9cd2-502f4693690a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.3762001000577584,2.106143474666465e-05,6.238206896061741e-06,42.5,0.0,5.878872871398926,3.985169395835126e-05,0,5.4834835608843725e-06,4.533517751923563e-05,United States,USA,florida,,,Windows-11-10.0.26100-SP0,3.13.1,2.8.3,18,Intel(R) Core(TM) Ultra 5 125H,,,-82.3606,29.6825,15.676994323730469,machine,N,1.0
2025-01-26T07:51:05,codecarbon,001da203-0a42-4816-a7dc-0abeafa5a419,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7512355999788269,4.665883042214703e-06,6.210945064832136e-06,42.5,0.0,5.878872871398926,8.85740020821686e-06,0,1.1860103451070545e-06,1.0043410553323915e-05,United States,USA,florida,,,Windows-11-10.0.26100-SP0,3.13.1,2.8.3,18,Intel(R) Core(TM) Ultra 5 125H,,,-82.3606,29.6825,15.676994323730469,machine,N,1.0
2025-01-26T09:23:12,codecarbon,e1000547-b33c-4a37-9dd8-a50d174b5bbb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.179980400018394,1.059391981280373e-06,5.886151943056595e-06,42.5,0.0,5.878872871398926,2.0448060418453275e-06,0,2.355572910186061e-07,2.2803633328639336e-06,United States,USA,florida,,,Windows-11-10.0.26100-SP0,3.13.1,2.8.3,18,Intel(R) Core(TM) Ultra 5 125H,,,-82.3606,29.6825,15.676994323730469,machine,N,1.0
2025-01-26T09:33:14,codecarbon,191fe988-8217-46bf-92c1-0899e9347fec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.16099940007552505,9.773815534240434e-07,6.070715499346906e-06,42.5,0.0,5.878872871398926,1.8836413197277581e-06,0,2.2019285688370571e-07,2.1038341766114637e-06,United States,USA,florida,,,Windows-11-10.0.26100-SP0,3.13.1,2.8.3,18,Intel(R) Core(TM) Ultra 5 125H,,,-82.3606,29.6825,15.676994323730469,machine,N,1.0
